A,Ca,Ce,D,I,V,class,project
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$10,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$11,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$12,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$2,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$3,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$4,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$5,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$6,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$7,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$8,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$9,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$BatchlogEndpoints,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$LocalMutationRunnable$1,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$LocalReadRunnable,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$RangeCommandIterator,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$RangeForQuery,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$RangeIterator,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$RangeMerger,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$SinglePartitionReadLifecycle,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$SingleRangeResponse,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$ViewWriteMetricsWrapped,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageProxy$WriteResponseHandlerWrapper,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageService,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageService$1,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageService$2,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageService$3,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageService$4,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageService$5,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageService$6,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageService$7,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageService$8,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageService$Mode,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.StorageService$RangeRelocator,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.TruncateResponseHandler,cassandra
0.14,34.0,80.0,0.16,0.7,1.0,org.apache.cassandra.service.WriteResponseHandler,cassandra
0.16,5.0,21.0,0.03,0.81,1.0,org.apache.cassandra.service.pager.AbstractQueryPager,cassandra
0.16,5.0,21.0,0.03,0.81,1.0,org.apache.cassandra.service.pager.AbstractQueryPager$Pager,cassandra
0.16,5.0,21.0,0.03,0.81,1.0,org.apache.cassandra.service.pager.QueryPager,cassandra
0.16,5.0,21.0,0.03,0.81,1.0,org.apache.cassandra.service.pager.AbstractQueryPager$1,cassandra
0.16,5.0,21.0,0.03,0.81,1.0,org.apache.cassandra.service.pager.AbstractQueryPager$RowPager,cassandra
0.16,5.0,21.0,0.03,0.81,1.0,org.apache.cassandra.service.pager.AbstractQueryPager$UnfilteredPager,cassandra
0.16,5.0,21.0,0.03,0.81,1.0,org.apache.cassandra.service.pager.AggregationQueryPager,cassandra
0.16,5.0,21.0,0.03,0.81,1.0,org.apache.cassandra.service.pager.AggregationQueryPager$AggregationPartitionIterator,cassandra
0.16,5.0,21.0,0.03,0.81,1.0,org.apache.cassandra.service.pager.AggregationQueryPager$GroupByPartitionIterator,cassandra
0.16,5.0,21.0,0.03,0.81,1.0,org.apache.cassandra.service.pager.AggregationQueryPager$GroupByPartitionIterator$GroupByRowIterator,cassandra
0.16,5.0,21.0,0.03,0.81,1.0,org.apache.cassandra.service.pager.MultiPartitionPager,cassandra
0.16,5.0,21.0,0.03,0.81,1.0,org.apache.cassandra.service.pager.MultiPartitionPager$PagersIterator,cassandra
0.16,5.0,21.0,0.03,0.81,1.0,org.apache.cassandra.service.pager.PagingState,cassandra
0.16,5.0,21.0,0.03,0.81,1.0,org.apache.cassandra.service.pager.PagingState$1,cassandra
0.16,5.0,21.0,0.03,0.81,1.0,org.apache.cassandra.service.pager.PagingState$RowMark,cassandra
0.16,5.0,21.0,0.03,0.81,1.0,org.apache.cassandra.service.pager.PartitionRangeQueryPager,cassandra
0.16,5.0,21.0,0.03,0.81,1.0,org.apache.cassandra.service.pager.QueryPager$1,cassandra
0.16,5.0,21.0,0.03,0.81,1.0,org.apache.cassandra.service.pager.QueryPagers,cassandra
0.16,5.0,21.0,0.03,0.81,1.0,org.apache.cassandra.service.pager.SinglePartitionPager,cassandra
0.08,4.0,23.0,0.06,0.85,1.0,org.apache.cassandra.service.paxos.AbstractPaxosCallback,cassandra
0.08,4.0,23.0,0.06,0.85,1.0,org.apache.cassandra.service.paxos.Commit,cassandra
0.08,4.0,23.0,0.06,0.85,1.0,org.apache.cassandra.service.paxos.Commit$CommitSerializer,cassandra
0.08,4.0,23.0,0.06,0.85,1.0,org.apache.cassandra.service.paxos.CommitVerbHandler,cassandra
0.08,4.0,23.0,0.06,0.85,1.0,org.apache.cassandra.service.paxos.PaxosState,cassandra
0.08,4.0,23.0,0.06,0.85,1.0,org.apache.cassandra.service.paxos.PrepareCallback,cassandra
0.08,4.0,23.0,0.06,0.85,1.0,org.apache.cassandra.service.paxos.PrepareCallback$1,cassandra
0.08,4.0,23.0,0.06,0.85,1.0,org.apache.cassandra.service.paxos.PrepareResponse,cassandra
0.08,4.0,23.0,0.06,0.85,1.0,org.apache.cassandra.service.paxos.PrepareResponse$PrepareResponseSerializer,cassandra
0.08,4.0,23.0,0.06,0.85,1.0,org.apache.cassandra.service.paxos.PrepareVerbHandler,cassandra
0.08,4.0,23.0,0.06,0.85,1.0,org.apache.cassandra.service.paxos.ProposeCallback,cassandra
0.08,4.0,23.0,0.06,0.85,1.0,org.apache.cassandra.service.paxos.ProposeVerbHandler,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.ConnectionHandler$MessageHandler,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamConnectionFactory,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamEvent,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamEventHandler,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamHook,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamManagerMBean,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamTask,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.ConnectionHandler,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.ConnectionHandler$IncomingMessageHandler,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.ConnectionHandler$OutgoingMessageHandler,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.ConnectionHandler$OutgoingMessageHandler$1,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.DefaultConnectionFactory,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.ProgressInfo,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.ProgressInfo$Direction,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.ReplicationFinishedVerbHandler,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.SessionInfo,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.SessionInfo$1,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamCoordinator,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamCoordinator$1,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamCoordinator$HostStreamingData,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamCoordinator$StreamSessionConnector,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamEvent$ProgressEvent,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamEvent$SessionCompleteEvent,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamEvent$SessionPreparedEvent,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamEvent$Type,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamException,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamHook$1,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamManager,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamManager$1,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamManager$2,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamManager$3,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamManager$StreamRateLimiter,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamPlan,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamReader,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamReader$StreamDeserializer,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamReceiveTask,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamReceiveTask$OnCompletionRunnable,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamRequest,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamRequest$StreamRequestSerializer,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamResultFuture,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamSession,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamSession$1,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamSession$KeepAliveTask,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamSession$SSTableStreamingSections,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamSession$State,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamState,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamState$1,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamSummary,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamSummary$StreamSummarySerializer,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamTransferTask,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamTransferTask$1,cassandra
0.13,11.0,44.0,0.07,0.8,1.0,org.apache.cassandra.streaming.StreamWriter,cassandra
0.0,1.0,24.0,0.04,0.96,1.0,org.apache.cassandra.streaming.compress.CompressedInputStream,cassandra
0.0,1.0,24.0,0.04,0.96,1.0,org.apache.cassandra.streaming.compress.CompressedInputStream$Reader,cassandra
0.0,1.0,24.0,0.04,0.96,1.0,org.apache.cassandra.streaming.compress.CompressedStreamReader,cassandra
0.0,1.0,24.0,0.04,0.96,1.0,org.apache.cassandra.streaming.compress.CompressedStreamWriter,cassandra
0.0,1.0,24.0,0.04,0.96,1.0,org.apache.cassandra.streaming.compress.CompressionInfo,cassandra
0.0,1.0,24.0,0.04,0.96,1.0,org.apache.cassandra.streaming.compress.CompressionInfo$CompressionInfoSerializer,cassandra
0.0,2.0,9.0,0.18,0.82,1.0,org.apache.cassandra.streaming.management.ProgressInfoCompositeData,cassandra
0.0,2.0,9.0,0.18,0.82,1.0,org.apache.cassandra.streaming.management.SessionCompleteEventCompositeData,cassandra
0.0,2.0,9.0,0.18,0.82,1.0,org.apache.cassandra.streaming.management.SessionInfoCompositeData,cassandra
0.0,2.0,9.0,0.18,0.82,1.0,org.apache.cassandra.streaming.management.SessionInfoCompositeData$1,cassandra
0.0,2.0,9.0,0.18,0.82,1.0,org.apache.cassandra.streaming.management.SessionInfoCompositeData$2,cassandra
0.0,2.0,9.0,0.18,0.82,1.0,org.apache.cassandra.streaming.management.SessionInfoCompositeData$3,cassandra
0.0,2.0,9.0,0.18,0.82,1.0,org.apache.cassandra.streaming.management.SessionInfoCompositeData$4,cassandra
0.0,2.0,9.0,0.18,0.82,1.0,org.apache.cassandra.streaming.management.StreamEventJMXNotifier,cassandra
0.0,2.0,9.0,0.18,0.82,1.0,org.apache.cassandra.streaming.management.StreamEventJMXNotifier$1,cassandra
0.0,2.0,9.0,0.18,0.82,1.0,org.apache.cassandra.streaming.management.StreamStateCompositeData,cassandra
0.0,2.0,9.0,0.18,0.82,1.0,org.apache.cassandra.streaming.management.StreamStateCompositeData$1,cassandra
0.0,2.0,9.0,0.18,0.82,1.0,org.apache.cassandra.streaming.management.StreamStateCompositeData$2,cassandra
0.0,2.0,9.0,0.18,0.82,1.0,org.apache.cassandra.streaming.management.StreamSummaryCompositeData,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.StreamMessage,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.StreamMessage$Serializer,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.CompleteMessage,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.CompleteMessage$1,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.FileMessageHeader,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.FileMessageHeader$FileMessageHeaderSerializer,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.IncomingFileMessage,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.IncomingFileMessage$1,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.KeepAliveMessage,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.KeepAliveMessage$1,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.OutgoingFileMessage,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.OutgoingFileMessage$1,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.PrepareMessage,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.PrepareMessage$1,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.ReceivedMessage,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.ReceivedMessage$1,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.RetryMessage,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.RetryMessage$1,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.SessionFailedMessage,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.SessionFailedMessage$1,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.StreamInitMessage,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.StreamInitMessage$1,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.StreamInitMessage$StreamInitMessageSerializer,cassandra
0.08,3.0,18.0,0.06,0.86,1.0,org.apache.cassandra.streaming.messages.StreamMessage$Type,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.TServerFactory,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.CassandraServer,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.CassandraServer$1,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.CassandraServer$2,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.CassandraServer$ThriftCASRequest,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.CustomTNonBlockingServer,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.CustomTNonBlockingServer$CustomFrameBuffer,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.CustomTNonBlockingServer$Factory,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.CustomTThreadPoolServer,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.CustomTThreadPoolServer$1,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.CustomTThreadPoolServer$Factory,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.CustomTThreadPoolServer$WorkerProcess,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.SSLTransportFactory,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.TCustomNonblockingServerSocket,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.TCustomServerSocket,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.TCustomSocket,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.THsHaDisruptorServer,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.THsHaDisruptorServer$Factory,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.TServerCustomFactory,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.TServerFactory$Args,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.ThriftClientState,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.ThriftClientState$1,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.ThriftConversion,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.ThriftConversion$1,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.ThriftResultsMerger,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.ThriftResultsMerger$1,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.ThriftResultsMerger$PartitionMerger,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.ThriftResultsMerger$SuperColumnsPartitionMerger,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.ThriftResultsMerger$SuperColumnsPartitionMerger$1,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.ThriftServer,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.ThriftServer$ThriftServerThread,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.ThriftServer$ThriftServerType,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.ThriftSessionManager,cassandra
0.03,10.0,53.0,0.13,0.84,1.0,org.apache.cassandra.thrift.ThriftValidation,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.AbstractJmxClient,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.NodeTool$NodeToolCmd,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.BootstrapMonitor,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.BulkLoadConnectionFactory,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.BulkLoadException,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.BulkLoader,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.BulkLoader$CmdLineOptions,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.BulkLoader$ExternalClient,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.BulkLoader$ProgressIndicator,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.ColumnFamilyStoreMBeanIterator,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.ColumnFamilyStoreMBeanIterator$1,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.GetVersion,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.JMXConnection,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.JsonTransformer,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.JsonTransformer$CompactIndenter,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.LoaderOptions,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.LoaderOptions$Builder,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.NodeProbe,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.NodeProbe$1,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.NodeTool,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.NodeTool$NodeToolCmd$KeyspaceSet,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.RepairRunner,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.SSTableExpiredBlockers,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.SSTableExport,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.SSTableLevelResetter,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.SSTableMetadataViewer,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.SSTableOfflineRelevel,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.SSTableOfflineRelevel$Relevel,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.SSTableOfflineRelevel$Relevel$1,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.SSTableRepairedAtSetter,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.StandaloneSSTableUtil,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.StandaloneSSTableUtil$1,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.StandaloneSSTableUtil$Options,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.StandaloneSSTableUtil$Options$FileType,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.StandaloneScrubber,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.StandaloneScrubber$1,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.StandaloneScrubber$Options,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.StandaloneSplitter,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.StandaloneSplitter$Options,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.StandaloneUpgrader,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.StandaloneUpgrader$Options,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.StandaloneVerifier,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.StandaloneVerifier$Options,cassandra
0.05,2.0,66.0,0.02,0.97,1.0,org.apache.cassandra.tools.Util,cassandra
0.0,1.0,28.0,0.03,0.97,1.0,org.apache.cassandra.tools.nodetool.Assassinate,cassandra
0.0,1.0,28.0,0.03,0.97,1.0,org.apache.cassandra.tools.nodetool.BootstrapResume,cassandra
0.0,1.0,28.0,0.03,0.97,1.0,org.apache.cassandra.tools.nodetool.CfHistograms,cassandra
0.0,1.0,28.0,0.03,0.97,1.0,org.apache.cassandra.tools.nodetool.CfStats,cassandra
0.0,1.0,28.0,0.03,0.97,1.0,org.apache.cassandra.tools.nodetool.Cleanup,cassandra
0.0,1.0,28.0,0.03,0.97,1.0,org.apache.cassandra.tools.nodetool.ClearSnapshot,cassandra
0.0,1.0,28.0,0.03,0.97,1.0,org.apache.cassandra.tools.nodetool.Compact,cassandra
0.0,1.0,28.0,0.03,0.97,1.0,org.apache.cassandra.tools.nodetool.CompactionHistory,cassandra
0.0,1.0,28.0,0.03,0.97,1.0,org.apache.cassandra.tools.nodetool.CompactionStats,cassandra
0.0,1.0,28.0,0.03,0.97,1.0,org.apache.cassandra.tools.nodetool.Decommission,cassandra
0.0,1.0,28.0,0.03,0.97,1.0,org.apache.cassandra.tools.nodetool.DescribeCluster,cassandra
0.0,1.0,28.0,0.03,0.97,1.0,org.apache.cassandra.tools.nodetool.DescribeRing,cassandra
0.0,1.0,28.0,0.03,0.97,1.0,org.apache.cassandra.tools.nodetool.DisableAutoCompaction,cassandra
0.0,1.0,28.0,0.03,0.97,1.0,org.apache.cassandra.tools.nodetool.DisableBackup,cassandra
