A,Ca,Ce,D,I,V,class,project
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$ValueDifferenceImpl,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Maps$Values,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MinMaxPriorityQueue,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MinMaxPriorityQueue$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MinMaxPriorityQueue$Builder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MinMaxPriorityQueue$Heap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MinMaxPriorityQueue$MoveDesc,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MinMaxPriorityQueue$QueueIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$3,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$4,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$ArrayListSupplier,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$EnumSetSupplier,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$HashSetSupplier,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$LinkedHashSetSupplier,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$LinkedListSupplier,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$MultimapBuilderWithKeys$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$MultimapBuilderWithKeys$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$MultimapBuilderWithKeys$3,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$MultimapBuilderWithKeys$4,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$MultimapBuilderWithKeys$5,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$MultimapBuilderWithKeys$6,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MultimapBuilder$TreeSetSupplier,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$AsMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$AsMap$EntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$AsMap$EntrySet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$CustomListMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$CustomMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$CustomSetMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$CustomSortedSetMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$Keys,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$Keys$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$Keys$1$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$Keys$KeysEntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$MapMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$MapMultimap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$MapMultimap$1$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$TransformedEntriesListMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$TransformedEntriesMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$TransformedEntriesMultimap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$UnmodifiableListMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$UnmodifiableMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$UnmodifiableMultimap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$UnmodifiableSetMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multimaps$UnmodifiableSortedSetMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multisets,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multisets$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multisets$1$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multisets$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multisets$2$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multisets$3,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multisets$3$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multisets$4,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multisets$4$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multisets$DecreasingCount,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multisets$ElementSet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multisets$FilteredMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multisets$FilteredMultiset$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multisets$ImmutableEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multisets$MultisetIteratorImpl,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Multisets$UnmodifiableMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MutableClassToInstanceMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MutableClassToInstanceMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MutableClassToInstanceMap$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MutableClassToInstanceMap$2$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.MutableClassToInstanceMap$SerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.NaturalOrdering,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.NullsFirstOrdering,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.NullsLastOrdering,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ObjectArrays,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ObjectCountHashMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ObjectCountHashMap$HashEntrySetView,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ObjectCountHashMap$HashEntrySetView$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ObjectCountLinkedHashMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ObjectCountLinkedHashMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ObjectCountLinkedHashMap$1$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ObjectCountLinkedHashMap$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ObjectCountLinkedHashMap$2$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Ordering$ArbitraryOrdering,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Ordering$ArbitraryOrderingHolder,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Ordering$IncomparableValueException,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Platform,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Queues,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Range,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Range$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Range$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Range$3,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Range$RangeLexOrdering,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularContiguousSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularContiguousSet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularContiguousSet$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularContiguousSet$3,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularContiguousSet$SerializedForm,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularImmutableAsList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularImmutableBiMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularImmutableList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularImmutableMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularImmutableMap$EntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularImmutableMap$EntrySet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularImmutableMap$KeySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularImmutableMap$KeysOrValuesAsList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularImmutableMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularImmutableMultiset$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularImmutableMultiset$ElementSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularImmutableSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularImmutableSortedMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularImmutableSortedSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularImmutableTable$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularImmutableTable$CellSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.RegularImmutableTable$Values,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ReverseNaturalOrdering,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.ReverseOrdering,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Serialization,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Serialization$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Serialization$FieldSetter,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Sets,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Sets$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Sets$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Sets$3,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Sets$4,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Sets$4$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Sets$CartesianSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Sets$CartesianSet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Sets$DescendingSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Sets$FilteredNavigableSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Sets$FilteredSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Sets$FilteredSortedSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Sets$PowerSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Sets$PowerSet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Sets$SubSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Sets$SubSet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Sets$UnmodifiableNavigableSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SingletonImmutableSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SingletonImmutableTable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedIterables,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedLists,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedLists$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedLists$KeyAbsentBehavior$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedLists$KeyAbsentBehavior$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedLists$KeyAbsentBehavior$3,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedLists$KeyPresentBehavior$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedLists$KeyPresentBehavior$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedLists$KeyPresentBehavior$3,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedLists$KeyPresentBehavior$4,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedLists$KeyPresentBehavior$5,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedMultisets,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedMultisets$ElementSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SortedMultisets$NavigableElementSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.SparseImmutableTable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardRowSortedTable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardRowSortedTable$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardRowSortedTable$RowSortedMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$CellIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$Column,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$Column$EntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$Column$EntrySetIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$Column$EntrySetIterator$1EntryImpl,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$Column$KeySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$Column$Values,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$ColumnKeyIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$ColumnKeySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$ColumnMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$ColumnMap$ColumnMapEntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$ColumnMap$ColumnMapEntrySet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$ColumnMap$ColumnMapValues,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$Row,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$Row$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$Row$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$RowMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$RowMap$EntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.StandardTable$RowMap$EntrySet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedAsMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedAsMapEntries,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedAsMapEntries$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedAsMapEntries$1$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedAsMapValues,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedAsMapValues$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedBiMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedCollection,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedDeque,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedListMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedNavigableMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedNavigableSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedObject,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedQueue,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedRandomAccessList,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedSetMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedSortedMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedSortedSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedSortedSetMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedTable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedTable$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Synchronized$SynchronizedTable$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Tables,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Tables$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Tables$ImmutableCell,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Tables$TransformedTable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Tables$TransformedTable$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Tables$TransformedTable$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Tables$TransformedTable$3,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Tables$TransposeTable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Tables$TransposeTable$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Tables$UnmodifiableRowSortedMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.Tables$UnmodifiableTable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TopKSelector,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeBasedTable,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeBasedTable$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeBasedTable$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeBasedTable$Factory,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeBasedTable$TreeRow,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeMultimap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeMultiset$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeMultiset$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeMultiset$3,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeMultiset$4,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeMultiset$Aggregate$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeMultiset$Aggregate$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeMultiset$AvlNode,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeMultiset$Reference,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeMap$AsMapOfRanges,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeMap$RangeMapEntry,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeMap$SubRangeMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeMap$SubRangeMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeMap$SubRangeMap$1$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeMap$SubRangeMap$SubRangeMapAsMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeMap$SubRangeMap$SubRangeMapAsMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeMap$SubRangeMap$SubRangeMapAsMap$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeMap$SubRangeMap$SubRangeMapAsMap$3,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeMap$SubRangeMap$SubRangeMapAsMap$4,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeSet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeSet$AsRanges,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeSet$Complement,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeSet$ComplementRangesByLowerBound,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeSet$ComplementRangesByLowerBound$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeSet$ComplementRangesByLowerBound$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeSet$RangesByUpperBound,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeSet$RangesByUpperBound$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeSet$RangesByUpperBound$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeSet$SubRangeSet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeSet$SubRangeSetRangesByLowerBound,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeSet$SubRangeSetRangesByLowerBound$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeRangeSet$SubRangeSetRangesByLowerBound$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeTraverser$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeTraverser$2,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeTraverser$3,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeTraverser$4,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeTraverser$BreadthFirstIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeTraverser$PostOrderIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeTraverser$PostOrderNode,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.TreeTraverser$PreOrderIterator,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.UnmodifiableSortedMultiset,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.UsingToStringOrdering,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.WellBehavedMap,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.WellBehavedMap$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.WellBehavedMap$EntrySet,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.WellBehavedMap$EntrySet$1,guava
0.19,8.0,15.0,0.16,0.65,1.0,com.google.common.collect.WellBehavedMap$EntrySet$1$1,guava
0.35,3.0,4.0,0.08,0.57,1.0,com.google.common.escape.ArrayBasedCharEscaper,guava
0.35,3.0,4.0,0.08,0.57,1.0,com.google.common.escape.ArrayBasedUnicodeEscaper,guava
