project,class,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs
guava,com.google.common.collect.ReverseNaturalOrdering,50,184,270.0782000346155,1038.4695389185492,3.7708333333333335,3915.8955530053627,217.54975294474238,0.3461565129728497
guava,com.google.common.collect.FilteredEntryMultimap,139,861,949.5115082097192,6129.408263614941,18.5,113394.05287687636,6299.669604270911,2.0431360878716465
guava,com.google.common.collect.FilteredKeyListMultimap,29,84,,408.07040359071607,0.0,0.0,0.0,0.13602346786357206
guava,com.google.common.collect.Table,55,181,,1046.4261081479635,0.0,0.0,0.0,0.34880870271598785
guava,com.google.common.collect.Interners,62,222,347.7628977173992,1321.8315809058865,7.172413793103447,9480.723063049118,526.706836836062,0.4406105269686289
guava,com.google.common.collect.EnumBiMap,65,268,378.5686351804948,1613.9945738916256,4.126984126984127,6660.92998748925,370.05166597162497,0.5379981912972086
guava,com.google.common.collect.AbstractNavigableMap,66,287,386.0,1734.7411122558758,4.421875,7670.808355756451,426.1560197642473,0.5782470374186254
guava,com.google.common.collect.NaturalOrdering,41,115,208.13068653562766,616.1184805310796,2.6923076923076925,1658.780524506753,92.1544735837085,0.2053728268436932
guava,com.google.common.collect.RegularImmutableMultiset,56,147,300.90333291498314,853.6811735424678,5.333333333333333,4552.966258893162,252.942569938509,0.2845603911808226
guava,com.google.common.collect.ObjectArrays,74,354,429.45724820935004,2198.146491432649,14.205882352941178,31226.61045182263,1734.8116917679238,0.7327154971442162
guava,com.google.common.collect.GwtTransient,17,38,,155.3235879675129,0.0,0.0,0.0,0.0517745293225043
guava,com.google.common.collect.TreeRangeMap,172,1519,1222.2749814161828,11280.496162392485,44.043209876543216,496829.25999179255,27601.62555509959,3.7601653874641614
guava,com.google.common.collect.Count,34,72,155.20671786825557,366.2973245700245,4.266666666666667,1562.8685848321045,86.82603249067247,0.12209910819000815
guava,com.google.common.collect.PeekingIterator,18,33,,137.6075250475963,0.0,0.0,0.0,0.04586917501586544
guava,com.google.common.collect.FilteredEntrySetMultimap,34,108,,549.4459868550367,0.0,0.0,0.0,0.18314866228501225
guava,com.google.common.collect.ForwardingCollection,65,212,378.5686351804948,1276.7419763620326,3.3174603174603177,4235.540842216901,235.3078245676056,0.4255806587873441
