file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/net/HostAndPort.java,com.google.common.net.HostAndPort,class,5,36,1,0,25,0,15,12,5,5,0,2,8,294
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/SortedLists.java,com.google.common.collect.SortedLists,class,9,28,1,0,12,105,15,8,4,0,0,0,7,273
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/math/PairedStatsAccumulator.java,com.google.common.math.PairedStatsAccumulator,class,6,34,1,0,23,0,12,10,1,3,0,0,17,239
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/io/LittleEndianDataInputStream.java,com.google.common.io.LittleEndianDataInputStream,class,4,21,3,0,15,136,17,16,0,0,0,0,4,213
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/graph/ImmutableGraph.java,com.google.common.graph.ImmutableGraph,class,14,9,4,0,18,13,6,2,4,1,0,0,7,87
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/io/Closer.java,com.google.common.io.Closer,class,13,25,1,0,14,0,12,8,3,7,0,4,2,271
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/cache/CacheBuilder.java,com.google.common.cache.CacheBuilder,class,39,94,1,0,31,996,53,30,3,26,0,10,3,831
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/reflect/Parameter.java,com.google.common.reflect.Parameter,class,9,18,1,0,15,38,13,12,0,4,0,0,3,115
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/hash/HashingInputStream.java,com.google.common.hash.HashingInputStream,class,6,11,3,0,7,9,7,7,0,1,0,0,0,96
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/util/concurrent/Callables.java,com.google.common.util.concurrent.Callables,class,11,15,1,0,9,45,6,2,5,0,0,0,6,136
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/hash/Funnel.java,com.google.common.hash.Funnel,interface,3,1,1,0,0,0,1,0,0,0,0,0,0,47
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/primitives/Floats.java,com.google.common.primitives.Floats,class,10,96,4,0,35,626,41,32,20,7,1,4,33,560
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/RegularImmutableSortedSet.java,com.google.common.collect.RegularImmutableSortedSet,class,12,84,6,0,38,0,26,13,0,2,0,1,11,262
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/HashMultimap.java,com.google.common.collect.HashMultimap,class,8,9,5,0,13,24,9,3,3,3,0,2,7,130
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/hash/AbstractStreamingHashFunction.java,com.google.common.hash.AbstractStreamingHashFunction,class,9,37,2,6,38,197,26,18,0,3,0,0,2,235
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/util/concurrent/FuturesGetChecked.java,com.google.common.util.concurrent.FuturesGetChecked,class,16,50,1,0,43,184,20,3,14,5,0,5,24,281
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/ObjectCountLinkedHashMap.java,com.google.common.collect.ObjectCountLinkedHashMap,class,15,46,3,0,26,347,25,6,2,7,0,1,5,225
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/RegularImmutableList.java,com.google.common.collect.RegularImmutableList,class,7,6,4,0,3,0,6,3,0,3,0,1,2,63
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/base/Strings.java,com.google.common.base.Strings,class,4,30,1,0,19,45,10,8,9,0,0,0,20,208
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/graph/EndpointPairIterator.java,com.google.common.graph.EndpointPairIterator,class,8,21,6,0,17,0,7,0,1,5,0,0,3,123
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/base/Suppliers.java,com.google.common.base.Suppliers,class,24,51,1,0,14,181,31,24,6,19,0,5,11,305
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/graph/DirectedGraphConnections.java,com.google.common.graph.DirectedGraphConnections,class,9,55,1,0,23,29,14,8,4,5,0,1,17,226
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/ImmutableCollection.java,com.google.common.collect.ImmutableCollection,class,11,50,3,0,21,321,27,19,1,5,0,2,9,444
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/base/Joiner.java,com.google.common.base.Joiner,class,8,59,1,0,35,778,33,28,3,3,0,0,17,437
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/EvictingQueue.java,com.google.common.collect.EvictingQueue,class,7,15,3,0,14,0,9,7,1,3,0,1,2,125
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/util/concurrent/Partially.java,com.google.common.util.concurrent.Partially,class,1,1,1,0,0,0,1,0,0,0,0,0,0,45
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/ForwardingObject.java,com.google.common.collect.ForwardingObject,class,1,3,1,8,2,3,3,1,0,0,0,0,0,69
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/cache/CacheStats.java,com.google.common.cache.CacheStats,class,3,24,1,0,7,0,18,18,0,6,0,0,6,253
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/hash/Hashing.java,com.google.common.hash.Hashing,class,19,63,3,0,34,884,45,38,33,18,0,15,22,655
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/TopKSelector.java,com.google.common.collect.TopKSelector,class,4,40,1,0,23,24,12,8,4,5,0,0,12,240
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/collect/ForwardingSortedMap.java,com.google.common.collect.ForwardingSortedMap,class,7,17,7,0,15,66,12,7,0,0,0,0,0,147
/Users/grano/PycharmProjects/jsep/projects/guava/sources/com/google/common/base/Utf8.java,com.google.common.base.Utf8,class,3,43,1,0,8,21,7,3,6,0,0,0,6,186
