project,class,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs
math,org.apache.commons.math3.analysis.function.Logistic,72,344,408.0,2122.4542004961554,18.375,39000.09593411686,2166.6719963398255,0.7074847334987184
math,org.apache.commons.math3.analysis.function.Acos,22,64,NaN,285.403623592787,0.0,0.0,0.0,0.09513454119759568
math,org.apache.commons.math3.analysis.function.Floor,13,25,NaN,92.5109929535273,0.0,0.0,0.0,0.030836997651175767
math,org.apache.commons.math3.analysis.function.Sigmoid,68,290,364.0668940256338,1765.3642239625985,30.85185185185185,54464.7555022535,3025.8197501251943,0.5884547413208662
math,org.apache.commons.math3.analysis.function.Sinc,71,413,387.86861405323333,2539.845560355434,30.310344827586206,76983.59474318712,4276.866374621506,0.8466151867851447
math,org.apache.commons.math3.analysis.function.Atanh,22,64,NaN,285.403623592787,0.0,0.0,0.0,0.09513454119759568
math,org.apache.commons.math3.analysis.function.HarmonicOscillator,60,259,317.8230174535271,1529.8846642626063,16.941176470588236,25918.046076919447,1439.8914487177472,0.5099615547542021
math,org.apache.commons.math3.analysis.function.Tan,22,64,NaN,285.403623592787,0.0,0.0,0.0,0.09513454119759568
math,org.apache.commons.math3.analysis.function.package-info,6,6,NaN,15.509775004326936,0.0,0.0,0.0,0.005169925001442312
math,org.apache.commons.math3.analysis.function.Sin,20,50,NaN,216.09640474436813,0.0,0.0,0.0,0.07203213491478938
math,org.apache.commons.math3.analysis.MultivariateFunction,8,8,NaN,24.0,0.0,0.0,0.0,0.008
math,org.apache.commons.math3.analysis.DifferentiableMultivariateFunction,12,13,NaN,46.604512509375034,0.0,0.0,0.0,0.015534837503125011
math,org.apache.commons.math3.analysis.UnivariateFunction,8,8,NaN,24.0,0.0,0.0,0.0,0.008
math,org.apache.commons.math3.analysis.TrivariateFunction,10,10,NaN,33.219280948873624,0.0,0.0,0.0,0.01107309364962454
math,org.apache.commons.math3.analysis.MultivariateMatrixFunction,9,9,NaN,28.529325012980813,0.0,0.0,0.0,0.009509775004326938
math,org.apache.commons.math3.analysis.ParametricUnivariateFunction,10,12,NaN,39.863137138648355,0.0,0.0,0.0,0.013287712379549451
math,org.apache.commons.math3.analysis.differentiation.UnivariateDifferentiableVectorFunction,13,25,NaN,92.5109929535273,0.0,0.0,0.0,0.030836997651175767
math,org.apache.commons.math3.analysis.differentiation.UnivariateDifferentiableMatrixFunction,13,25,NaN,92.5109929535273,0.0,0.0,0.0,0.030836997651175767
math,org.apache.commons.math3.analysis.differentiation.DSCompiler,215,3691,1569.8679730789213,28598.579807834696,142.82051282051282,4084463.834093314,226914.65744962858,9.532859935944899
math,org.apache.commons.math3.analysis.differentiation.SparseGradient,190,1830,1355.6775516824093,13852.835763245634,73.98843930635839,1024949.6980898505,56941.64989388058,4.617611921081878
math,org.apache.commons.math3.analysis.differentiation.UnivariateFunctionDifferentiator,11,17,NaN,58.81033751683406,0.0,0.0,0.0,0.019603445838944685
math,org.apache.commons.math3.analysis.differentiation.UnivariateMatrixFunctionDifferentiator,11,17,NaN,58.81033751683406,0.0,0.0,0.0,0.019603445838944685
math,org.apache.commons.math3.analysis.differentiation.MultivariateDifferentiableFunction,13,25,NaN,92.5109929535273,0.0,0.0,0.0,0.030836997651175767
math,org.apache.commons.math3.analysis.differentiation.JacobianFunction,26,100,108.79681249147477,470.0439718141093,3.5652173913043477,1675.808942989433,93.10049683274627,0.15668132393803644
math,org.apache.commons.math3.analysis.differentiation.GradientFunction,25,87,102.862383112184,404.01548851040104,3.272727272727273,1322.2325078522217,73.45736154734566,0.134671829503467
math,org.apache.commons.math3.analysis.differentiation.DerivativeStructure,182,1896,1288.2565456035895,14234.778637816727,82.4578313253012,1173768.9758700924,65209.38754833847,4.744926212605576
math,org.apache.commons.math3.analysis.differentiation.UnivariateVectorFunctionDifferentiator,11,17,NaN,58.81033751683406,0.0,0.0,0.0,0.019603445838944685
math,org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator,91,587,546.7471311825282,3820.075453796635,29.25925925925926,111772.5780925682,6209.587671809345,1.2733584845988783
math,org.apache.commons.math3.analysis.differentiation.MultivariateDifferentiableVectorFunction,13,25,NaN,92.5109929535273,0.0,0.0,0.0,0.030836997651175767
math,org.apache.commons.math3.analysis.differentiation.package-info,6,6,NaN,15.509775004326936,0.0,0.0,0.0,0.005169925001442312
math,org.apache.commons.math3.analysis.differentiation.UnivariateDifferentiableFunction,13,25,NaN,92.5109929535273,0.0,0.0,0.0,0.030836997651175767
math,org.apache.commons.math3.analysis.MultivariateVectorFunction,9,9,NaN,28.529325012980813,0.0,0.0,0.0,0.009509775004326938
math,org.apache.commons.math3.analysis.DifferentiableMultivariateVectorFunction,10,10,NaN,33.219280948873624,0.0,0.0,0.0,0.01107309364962454
math,org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonForm,64,341,337.3994087763805,2046.0,33.88235294117647,69323.29411764706,3851.294117647059,0.682
math,org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm,80,550,452.2329807864644,3477.060452188049,46.24242424242424,160787.70454663524,8932.650252590847,1.1590201507293496
math,org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunction,67,327,363.26562344023614,1983.6111652796915,25.089285714285715,49767.3872717494,2764.8548484305225,0.6612037217598972
math,org.apache.commons.math3.analysis.polynomials.PolynomialsUtils,108,678,664.1676999572452,4579.813726466832,48.52173913043478,222220.526901608,12345.584827867111,1.5266045754889441
math,org.apache.commons.math3.analysis.polynomials.package-info,6,6,NaN,15.509775004326936,0.0,0.0,0.0,0.005169925001442312
math,org.apache.commons.math3.analysis.polynomials.PolynomialFunction,112,692,698.7949046262792,4710.689606063862,41.134020618556704,193769.60338345164,10764.977965747314,1.570229868687954
math,org.apache.commons.math3.analysis.interpolation.TricubicInterpolator,76,504,429.5076556518598,3148.9554667755674,30.538461538461537,96164.25540845386,5342.458633802992,1.0496518222585225
math,org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunction,104,1363,643.1872499658991,9132.699335826308,71.67391304347825,654576.2980482464,36365.34989156925,3.044233111942103
math,org.apache.commons.math3.analysis.interpolation.LoessInterpolator,122,667,779.9403264790504,4622.801804154446,34.21495327102804,158168.94771036846,8787.163761687138,1.5409339347181485
math,org.apache.commons.math3.analysis.interpolation.DividedDifferenceInterpolator,45,153,221.64046153995463,840.2535237384402,10.0,8402.535237384402,466.8075131880223,0.2800845079128134
math,org.apache.commons.math3.analysis.interpolation.HermiteInterpolator,77,427,439.64725670954437,2675.917852876723,26.044776119402986,69693.68139208779,3871.871188449322,0.8919726176255743
math,org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunction,107,5838,664.2370683935321,39356.6842666099,325.0851063829787,1.2794271891692184E7,710792.882871788,13.118894755536632
math,org.apache.commons.math3.analysis.interpolation.TrivariateGridInterpolator,18,47,NaN,195.98647506778866,0.0,0.0,0.0,0.06532882502259622
math,org.apache.commons.math3.analysis.interpolation.NevilleInterpolator,23,50,98.10749561002054,226.17809780285066,0.0,0.0,0.0,0.07539269926761688
math,org.apache.commons.math3.analysis.interpolation.AkimaSplineInterpolator,83,563,482.28834790885674,3589.147199848319,29.791666666666664,106926.67699548116,5940.370944193398,1.1963823999494396
math,org.apache.commons.math3.analysis.interpolation.MultivariateInterpolator,16,45,NaN,180.0,0.0,0.0,0.0,0.06
math,org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator,64,362,341.6335318968599,2172.0,27.358490566037737,59422.64150943397,3301.2578616352203,0.724
math,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction,98,5642,592.903945907539,37320.19294049801,351.6,1.31217798378791E7,728987.7687710612,12.440064313499336
math,org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolator,72,486,408.0,2998.5835507009638,25.5625,76651.29201479339,4258.405111932966,0.9995278502336545
math,org.apache.commons.math3.analysis.interpolation.LinearInterpolator,39,153,179.65148445440323,808.6665394859241,12.28125,9931.435938061506,551.746441003417,0.2695555131619747
math,org.apache.commons.math3.analysis.interpolation.BivariateGridInterpolator,17,46,NaN,188.02329069751565,0.0,0.0,0.0,0.06267443023250521
math,org.apache.commons.math3.analysis.interpolation.UnivariatePeriodicInterpolator,45,213,221.64046153995463,1169.7647095182208,13.769230769230768,16106.760231058577,894.8200128365876,0.38992156983940696
math,org.apache.commons.math3.analysis.interpolation.BicubicInterpolator,60,253,313.1745301666555,1494.4433206889553,20.10204081632653,30041.360630175936,1668.9644794542187,0.4981477735629851
math,org.apache.commons.math3.analysis.interpolation.UnivariateInterpolator,14,31,NaN,118.02800258378572,0.0,0.0,0.0,0.039342667527928574
math,org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolator,71,356,400.56863518049477,2189.309974543667,18.92063492063492,41423.13475644526,2301.285264246959,0.7297699915145557
math,org.apache.commons.math3.analysis.interpolation.PiecewiseBicubicSplineInterpolator,26,89,112.03910001730776,418.33913491455723,3.2083333333333335,1342.1713911842046,74.56507728801137,0.1394463783048524
math,org.apache.commons.math3.analysis.interpolation.BicubicInterpolatingFunction,91,923,541.018229114645,6006.694452903397,55.89873417721519,335766.6165066,18653.700917033333,2.002231484301132
math,org.apache.commons.math3.analysis.interpolation.SplineInterpolator,54,352,273.4342721689147,2025.7204007615412,29.659090909090907,60081.02552258661,3337.8347512548116,0.6752401335871804
math,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolator,77,595,436.9837596826682,3728.7379917134667,35.53030303030303,132483.19076618302,7360.177264787945,1.242912663904489
math,org.apache.commons.math3.analysis.interpolation.package-info,6,6,NaN,15.509775004326936,0.0,0.0,0.0,0.005169925001442312
math,org.apache.commons.math3.analysis.interpolation.PiecewiseBicubicSplineInterpolatingFunction,74,389,414.62238298550506,2415.477359229662,23.96825396825397,57894.77480058396,3216.37637781022,0.8051591197432206
math,org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatingFunction,85,337,497.55329686155267,2159.964745478406,19.864864864864863,42907.40778180076,2383.744876766709,0.719988248492802
math,org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolator,35,102,164.75488750216346,523.1868677283866,2.96875,1553.2110135686476,86.28950075381375,0.17439562257612887
