file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/geometry/hull/ConvexHull.java,org.apache.commons.math3.geometry.hull.ConvexHull,interface,4,2,1,0,0,1,2,0,0,0,0,0,0,43
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/nonlinear/vector/MultivariateVectorOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.MultivariateVectorOptimizer,class,12,17,3,0,11,10,8,4,0,3,0,0,0,155
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/solvers/AbstractPolynomialSolver.java,org.apache.commons.math3.analysis.solvers.AbstractPolynomialSolver,class,4,5,2,1,2,8,5,0,0,1,0,0,0,74
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/exception/util/ExceptionContextProvider.java,org.apache.commons.math3.exception.util.ExceptionContextProvider,interface,1,1,1,0,0,0,1,0,0,0,0,0,0,31
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/analysis/interpolation/NevilleInterpolator.java,org.apache.commons.math3.analysis.interpolation.NevilleInterpolator,class,3,1,1,0,0,0,1,1,0,1,0,1,0,55
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/util/Pair.java,org.apache.commons.math3.util.Pair,class,6,18,1,2,6,11,10,10,1,2,0,0,0,142
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optimization/direct/SimplexOptimizer.java,org.apache.commons.math3.optimization.direct.SimplexOptimizer,class,12,21,2,0,15,24,7,4,0,1,0,0,2,216
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/stat/descriptive/moment/Mean.java,org.apache.commons.math3.stat.descriptive.moment.Mean,class,6,22,3,0,13,24,12,12,1,3,0,1,2,263
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/linear/EigenDecomposition.java,org.apache.commons.math3.linear.EigenDecomposition,class,19,174,1,0,44,11,27,20,0,15,0,1,60,900
/Users/grano/PycharmProjects/jsep/projects/math/sources/org/apache/commons/math3/optim/linear/NonNegativeConstraint.java,org.apache.commons.math3.optim.linear.NonNegativeConstraint,class,1,2,1,0,0,0,2,2,0,1,0,0,0,43
